3,AHMEDABAD,137.03703703703704,2006-07-03
16,DELHI,151.1627906976744,2006-07-03
44,MUMBAI,131.8840579710145,2006-07-03
3,AHMEDABAD,161.22448979591837,2006-07-04
7,BENGALURU,104.25531914893617,2006-07-04
16,DELHI,130.2325581395349,2006-07-04
44,MUMBAI,105.12820512820512,2006-07-04
62,SHIMLA,100.0,2006-07-04
3,AHMEDABAD,138.80597014925374,2006-07-05
16,DELHI,131.3624678663239,2006-07-05
44,MUMBAI,100.83682008368201,2006-07-05
3,AHMEDABAD,140.0,2006-07-06
7,BENGALURU,119.17808219178082,2006-07-06
16,DELHI,150.0,2006-07-06
44,MUMBAI,125.98870056497175,2006-07-06
3,AHMEDABAD,128.57142857142858,2006-07-07
7,BENGALURU,106.89655172413794,2006-07-07
16,DELHI,131.30841121495328,2006-07-07
44,MUMBAI,128.57142857142858,2006-07-07
3,AHMEDABAD,126.95035460992908,2006-07-10
7,BENGALURU,113.33333333333333,2006-07-10
16,DELHI,138.93805309734512,2006-07-10
44,MUMBAI,107.79220779220779,2006-07-10
3,AHMEDABAD,133.57664233576642,2006-07-11
16,DELHI,143.06408053032163,2006-07-11
3,AHMEDABAD,132.25806451612905,2006-07-12
16,DELHI,134.0702210663199,2006-07-12
44,MUMBAI,108.87728459530025,2006-07-12
7,BENGALURU,117.68707482993197,2006-07-13
16,DELHI,131.3624678663239,2006-07-13
7,BENGALURU,113.33333333333333,2006-07-14
16,DELHI,117.74193548387098,2006-07-14
7,BENGALURU,116.21621621621622,2006-07-17
16,DELHI,111.86440677966101,2006-07-17
16,DELHI,113.82289416846652,2006-07-18
16,DELHI,109.7457627118644,2006-07-19
7,BENGALURU,111.22112211221122,2006-07-20
16,DELHI,110.87160262417994,2006-07-20
16,DELHI,109.4105480868666,2006-07-21
7,BENGALURU,112.62458471760797,2006-07-24
16,DELHI,108.09248554913295,2006-07-24
62,SHIMLA,100.0,2006-07-24
44,MUMBAI,118.75,2006-07-25
7,BENGALURU,109.83606557377048,2006-07-27
16,DELHI,104.63847203274216,2006-07-27
44,MUMBAI,121.51898734177215,2006-07-27
44,MUMBAI,117.61658031088082,2006-07-28
7,BENGALURU,120.6896551724138,2006-07-31
16,DELHI,108.22622107969151,2006-07-31
44,MUMBAI,121.05263157894737,2006-07-31
62,SHIMLA,150.0,2006-07-31
7,BENGALURU,109.60698689956332,2006-08-01
16,DELHI,105.89076351158135,2006-08-01
7,BENGALURU,106.45161290322581,2006-08-02
16,DELHI,104.54545454545455,2006-08-02
62,SHIMLA,122.22222222222221,2006-08-02
16,DELHI,100.08084074373484,2006-08-03
62,SHIMLA,122.22222222222221,2006-08-03
16,DELHI,105.71428571428571,2006-08-04
62,SHIMLA,122.22222222222221,2006-08-04
3,AHMEDABAD,100.0,2006-08-07
7,BENGALURU,106.45161290322581,2006-08-07
16,DELHI,105.94965675057209,2006-08-07
16,DELHI,102.45398773006134,2006-08-08
9,BHOPAL,100.0,2006-08-10
16,DELHI,105.91039084842707,2006-08-10
16,DELHI,106.25,2006-08-11
16,DELHI,103.49434737923947,2006-08-14
44,MUMBAI,101.14942528735632,2006-08-14
5,AMRITSAR,153.84615384615384,2006-08-17
7,BENGALURU,118.18181818181819,2006-08-17
11,CHANDIGARH,115.21739130434783,2006-08-17
15,DEHRADUN,260.90225563909775,2006-08-17
16,DELHI,123.04832713754647,2006-08-17
32,JAMMU,128.57142857142858,2006-08-17
41,LUDHIANA,176.6407904022583,2006-08-17
44,MUMBAI,127.12933753943219,2006-08-17
16,DELHI,118.18181818181819,2006-08-18
44,MUMBAI,117.5226586102719,2006-08-18
5,AMRITSAR,170.83333333333334,2006-08-21
11,CHANDIGARH,100.0,2006-08-21
15,DEHRADUN,304.04040404040404,2006-08-21
16,DELHI,115.8273381294964,2006-08-21
32,JAMMU,200.0,2006-08-21
41,LUDHIANA,169.54976303317537,2006-08-21
44,MUMBAI,126.14840989399293,2006-08-21
5,AMRITSAR,103.23325635103926,2006-08-22
7,BENGALURU,125.0,2006-08-22
11,CHANDIGARH,118.01801801801801,2006-08-22
